form_id,form_name,field_id,field_key,field_label,mapping_id,page_number,x,y,width,height,font_size,current_is_multiline,recommended_is_multiline,current_mask_background,recommended_mask_background,confidence,reason,dimension_change_recommended,dimension_notes,surrounding_content_risk,review_status,notes
46,RELEASE OF EARNEST MONEY,774868ad-d8c5-4bcc-9e16-dad934754838,txr_1904_other_broker_address,TXR-1904 Other Broker Address,78d50809-d0c8-4751-a05e-cd52b0db4bbe,1,82,698.6,205,34.2,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=false
1,Buyer Rep Agreement,e9a0aa75-2b32-4a27-89b9-7664d3698e92,BUYER_REP_MARKET_AREA,Market Area,792d3248-79b3-4a0b-8df5-82f54e346bbb,1,341.53,456.52,232.39,11.8,10,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,4861d3dd-ad35-4a65-827b-a6266486f7da,LISTING_EXCLUSIONS,Listing Exclusions,79679aaf-04e3-4939-9685-83ab69535d10,1,225.6,669.67,272.4,13.85,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 13.85pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
17,Third Party Financing Addendum,89f01e77-d3dc-4058-92f3-20a4c33820fa,TXR_1901_STREET_ADDRESS_AND_CITY,Street Address And City,79717493-fae1-4b14-99c3-f4f0254408da,1,55.14,141.65,504.12,13.88,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
9,Lead Based Paint Addendum,71975e43-4552-4f40-96ac-7e5fd3b2b173,lead_paint_records_list,List of records/reports provided,799b11d9-2936-4fdb-9bf5-f0ec800267cc,1,371.78,314.68,145,12,10,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 12pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
45,NOTICE OF WITHDRAWAL OF OFFER,d01212aa-4021-4e9f-8791-124b0148515d,txr_1945_to_name,TXR-1945 To Name,79a94d7f-adbe-4030-97bf-7f4cdb66a0a6,1,94.4,156.8,336.7,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
35,ANIMAL AGREEMENT,e3e8c18d-acb4-4dda-acd2-8d4e87dd6847,txr_2004_animal_3_age,TXR-2004 Animal 3 Age,79bb796b-4797-4eac-9cc1-97b8380ab65e,1,385.96,472.36,50,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,d28f1c7c-e12d-48c5-8074-457fecaef55e,landlord_name_1,Landlord Name 1,79e790fc-2bca-4d2c-a32f-d4ecc602d88a,1,118,153.2,457,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
15,Residential Lease Listing,a496985e-8330-4917-9689-95a7740df730,lease_replacement_tenant_by_landlord_amount,Lease Replacement Tenant By Landlord Amount,7a0b7641-08ee-4262-a749-eb1f7044a02f,10,248.33,295.39,21.55,11.8,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
18,Residential Lease,4cf3ac91-28b8-4558-a725-46c9288d8284,TXR_2001_VEHICLE_LIMIT,Max vehicles,7a11e0ac-219a-4416-b8bb-f3c32c8ef4cf,6,324,56,36,16,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
34,AMENDMENT TO FARM AND RANCH LISTING - EXCLUSIVE RIGHT TO SELL,7aa40509-1d60-4dbf-9831-dae7df2f4871,txr_1422_other_broker_flat,TXR-1422 D Other Broker Flat Amount,7a661256-ed1d-4b99-b958-f5cc1ee9b54f,1,169.17,387.28,90,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
44,NOTICE TO PURCHASER OF SPECIAL TAXING OR ASSESSMENT DISTRICT,10ee9e6f-5b32-4c87-b2f7-70d7635162ef,txr_1420_assessment_rate,TXR-1420 Assessment Rate,7aad06d9-74a0-4ef7-a23d-7d9cb644868c,1,261.2,397.5,205,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,5d95c90f-3336-4f40-9949-106613ee21ed,brokerage_address,Brokerage Address,7b4c3caf-d291-4f37-8b62-f4be9a7c5ee9,1,120.04,263.67,452.46,10.26,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
48,SELLER'S TEMPORARY RESIDENTIAL LEASE,6c5e8fe4-7619-4c8b-aa5c-ff5903f9d718,txr_1910_deposit,TXR-1910 Deposit,7b667892-9552-41e7-930b-4eaf9250ca47,1,433.7,250.4,77.4,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=true
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,fcd1089b-47e1-4f03-ae77-a6582b778e09,AGENT_NAME,Agent Name,7b77a454-fa72-4273-9f92-5be68e6d9c4a,13,27,463.4,250.8,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
44,NOTICE TO PURCHASER OF SPECIAL TAXING OR ASSESSMENT DISTRICT,97e9fb43-8aa7-48ad-888f-87d7c7656de6,txr_1420_purpose_other_description,TXR-1420 Purpose Other Description,7b99945d-f13d-4a7e-8a73-6c51b9619270,2,196.3,419.8,229.2,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
17,Third Party Financing Addendum,ae7995c1-f1dc-44a8-8f5b-bb17fbc0406a,txr_1901_initialed_for_identification_by_buyer,Initialed For Identification By Buyer,7b9da00f-cf46-4e1b-9ebe-724da993f358,1,205.44,760.08,22.92,11.16,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),76392860-8eb5-4e2f-9145-98e985442c6f,contract_buyer_attorney_name,Buyer Attorney Name,7bc50f99-63ab-4630-b02b-3b6eda43a00f,8,128.1,107,165,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
15,Residential Lease Listing,6873ddb9-1f51-4fc3-90e8-adc120f82b28,lease_renewal_all_rents_percent,Lease Renewal All Rents Percent,7c093bef-a365-4374-82aa-a6383cb760c3,3,106.29,132.87,34.37,14.36,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
25,Condominium Resale Certificate,6e640e4d-e0ab-49f5-82de-b635d3075a45,condo_resale_association_email,Association Email,7c2dffb6-3862-40c8-96a1-9b42bbdaccf6,2,93,562,338,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,f956d037-b9fa-4eb5-9267-f408a901e552,CONTRACT_INTERMEDIARY_BROKERAGE_LICENSE_NUMBER,Intermediary Brokerage License Number,7c31a1c9-40c7-4bb4-bedc-4f0d0b2be808,11,181.35,508.16,130,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,ef9b7bc7-b878-49f6-8e92-c294dd733089,SPECIAL_PROVISIONS,Special Provisions,7c767dc0-3c78-4258-990b-605277dafcb6,11,54,364,522,96,9,false,true,false,false,MEDIUM CONFIDENCE,Tall narrative box (~8 lines) without conclusive line geometry; multiline recommended; mask only after visual confirm of printed lines.,false,,Low — no mask recommended.,MEDIUM CONFIDENCE,lines=0; cap=8; underlineDerived=false
38,FARM AND RANCH REAL ESTATE LISTING AGREEMENT - EXCLUSIVE RIGHT TO SELL,731ea151-77d8-429a-9ca7-99d7d318f37c,LISTING_AGREEMENT_CONCERNING,Listing Agreement Concerning,7c77118a-5271-4dba-be28-df36d5090ed1,6,180.6,26.2,395.5,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,cbadad81-daec-43f9-ab06-cbfd803a3403,lease_renewal_one_month_percent,Lease Renewal One Month Percent,7ca28808-eeee-4ca2-860c-a649353f4895,3,106.8,117.74,31.29,10.77,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
44,NOTICE TO PURCHASER OF SPECIAL TAXING OR ASSESSMENT DISTRICT,0db7c246-3845-45e2-a66a-54535206b860,txr_1420_bonds_issued_other_amount,TXR-1420 Bonds Issued Other Amount,7cc01a91-c14b-4e84-8485-3424556b4dea,1,94.3,729.6,102.2,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
34,AMENDMENT TO FARM AND RANCH LISTING - EXCLUSIVE RIGHT TO SELL,2366f866-c894-4496-9ba2-d68438164f0d,txr_1422_other_broker_percent,TXR-1422 D Other Broker Percent,7cc3c3f5-cc02-4e4b-a6d3-b54e556da3cf,1,495.7,372.36,40,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,7cf9f498-b000-46c5-8cd2-5c48af8fab9c,12,124.9,24.1,318.06,11.8,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
42,NOTICE OF LANDLORD'S INTENT NOT TO RENEW,cbb60f37-d84f-467b-a6ae-2dbbfdf25828,txr_2217_delivery_hand_to,TXR-2217 Delivery Hand Delivered To,7d1b2c6b-5289-4e1b-a2f2-df8aab559433,1,142.4,658,289.7,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,9a528faa-ffa9-43e4-9482-1e43347d78de,lease_special_provisions,Lease Special Provisions,7d480d19-50b6-463d-93d1-c69f2daa786f,8,68.2,544.45,480,60,9,false,true,false,false,MEDIUM CONFIDENCE,Tall narrative box (~5 lines) without conclusive line geometry; multiline recommended; mask only after visual confirm of printed lines.,false,,Low — no mask recommended.,MEDIUM CONFIDENCE,lines=0; cap=5; underlineDerived=false
35,ANIMAL AGREEMENT,e44bcb35-9eb5-40bb-9f5a-74dc62fb1194,txr_2004_animal_4_age,TXR-2004 Animal 4 Age,7d7a019b-3c30-4355-bf20-1ce338b3c021,1,385.32,519.72,50,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,7d8b0714-42a9-4edb-9a94-2fafc625f91a,11,163.64,18.47,401.67,17.95,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
35,ANIMAL AGREEMENT,ba059173-0583-4318-a2fe-bdc32d2e557d,txr_2004_animal_1_weight,TXR-2004 Animal 1 Weight,7d99ee24-c930-4ce9-961b-bf9af1f80de4,1,230.16,377.28,59.02,12.83,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
3,IABS,f29a94d4-91da-4c5f-93fe-f6b9c32f2b99,broker_full_name,Broker Full Name,7dcf8822-dc9d-4dc3-9344-f8e343ddcb5c,1,29.6,644.8,150,18,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,223818dc-8761-4532-a660-c713e54f2b04,lease_security_deposit,Lease Security Deposit,7e195610-21c0-4cbe-abde-767da009ec23,9,172.18,687.22,365.25,15.9,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,e37be25c-0504-4b90-8c93-cd6dd06aab53,CONTRACT_BUYER_SUPERVISOR_PHONE,Buyer Supervisor Phone,7e3f962f-13c0-4daf-a34e-ab59a06a98a5,11,215.27,371.76,100,12,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=1; cap=1; underlineDerived=false
15,Residential Lease Listing,71aca245-1ffe-4306-8f1a-735315e8e296,LEASE_LISTING_CONCERNING,Lease Listing Concerning,7e484405-06e2-4344-98b3-7cde0e6e0706,6,200,32,320,14,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,40f5dcae-1ef1-41a1-8745-10147ca6173b,txr_2201_leasing_fee_flat_amount,Leasing Fee Flat Amount,7e654d00-04e7-4318-b47a-cae6db5edd28,2,115.1,343.2,85,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
11,One to Four Residential,84ab49ce-a340-447a-93f9-cc2abf9b5d57,CONTRACT_BUYER_AGENT_NOTICE_PHONE,Buyer Agent Notice Phone,7ef82317-20bb-4f0e-875f-f9d9d55c4de2,8,99.18,689.83,197.5,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
47,RESIDENTIAL LEASING AND PROPERTY MANAGEMENT AGREEMENT,7f193d51-4ade-43fd-81cb-3dce865b5eda,txr_2201_add_other_o_text,Addendum Other O Description,7efe01d1-d997-4ac9-b600-854011c53a9f,11,73,651.5,502,14,9,false,true,false,false,REVIEW REQUIRED,Narrative purpose but current height is ~1 line — dimension increase may be needed to cover the printed writing area.,true,Height 14pt ≈ 1 line(s). Expand only after confirming intended lined region on the PDF.,Enlarging may approach amount columns or following rows — review carefully.,REVIEW REQUIRED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,f02106b9-e034-425b-8996-7ea99773b6fd,txr_2216_forwarding_address,TXR-2216 Forwarding Address,7f11a91a-14b7-4088-bf9b-7f3c88020688,1,50.5,152,525.5,28.5,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=2; underlineDerived=true
17,Third Party Financing Addendum,0fa391ba-ab37-4fef-80a1-7caa7525528f,txr_1901_per_annum_for_the_first_3_1,Per Annum For The First 3 1,7fa8c9ed-5c9d-4210-adb1-fd9bc4acc99a,1,386.41,637.32,34.21,11.16,9,false,false,false,false,LEAVE UNCHANGED,Appears to be a normal single-line value placement.,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
37,FARM AND RANCH CONTRACT,9e2d6525-3f8c-46db-a306-49e7ac5c7051,PROPERTY_FULL_ADDRESS,Property Full Address,7ffb6d53-d7bf-4ed5-902f-b414f54ff0e6,10,122.49,24.6,317.55,12.83,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
1,Buyer Rep Agreement,7263b54f-2ecf-4a50-90f5-c83119f1a2f2,buyer_rep_lease_flat_fee,Lease Flat Fee,805d7bc3-4edf-4ba6-873b-10bcee6bfaad,2,226.19,249.51,85.96,11.55,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
7,Listing Agreement,6427cd73-8d56-4112-9d18-ee3c45d947a5,BROKERAGE_NAME,Brokerage Name,80b4d5f1-4d70-4f38-a8d8-6e477c8fcc55,1,91.31,247.78,482.21,11.8,10,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
20,Residential Condominium Contract (Resale),ae78da9f-90e5-48fd-9724-8d4562052057,PROPERTY_CITY,Property City,80bd3550-79f2-4d86-a2d7-3a3782e8f497,1,240,168.2,158.2,14,,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=2; cap=1; underlineDerived=false
7,Listing Agreement,833e6118-82da-4266-a0a7-51af14c1af34,listing_end_date,Listing End Date,80bdb6c1-fb4f-4246-8300-bd72709be2f7,2,435.9,126.74,105,14,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
15,Residential Lease Listing,0e089390-6e61-460a-a296-5d11b3c715d5,lease_mls_delayed_days,Lease MLS Delayed Days,80e104a2-0502-491f-a4d4-c104bbb9cf08,4,480.79,165.5,24.11,13.85,9,false,false,false,false,LEAVE UNCHANGED,Normally single-line value (amount/date/name/address/code field).,false,,Low — no mask recommended.,LEAVE UNCHANGED,lines=0; cap=1; underlineDerived=false
51,Itemization of Security Deposit,eea34f83-a509-4208-a4c9-e8364c112160,txr_2216_unpaid_animal_charges_description,TXR-2216 Unpaid Animal Charges Description,80ec1d77-8a08-4c47-a1a6-de90eb3b9c6b,1,232.5,649.5,199.5,27.5,9,false,true,false,true,MEDIUM CONFIDENCE,Narrative placement with writing-line evidence; enable multiline and mask after quick visual confirm.,false,,Confirm mask does not cover row labels or amount boxes beside the description.,MEDIUM CONFIDENCE,lines=0; cap=2; underlineDerived=true
